months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_relationship,capital-gains,capital-loss,incident_date,authorities_contacted,incident_state,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,fraud_reported,incident_type_Multi-vehicle Collision,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_?,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,policy_year
146,32,172307,1993-12-06,OH,2000,1276.43,0,431278,MALE,Associate,own-child,0,0,2015-02-09,1,NC,12,1,?,0,3,?,59940,6660,6660,46620,1995,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1993
102,28,810189,1999-08-29,OH,500,1075.41,0,445648,MALE,MD,wife,55200,0,2015-02-15,1,PA,6,1,NO,1,0,NO,73400,7340,7340,58720,1996,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1999
61,23,432068,2007-03-09,IL,500,1111.72,0,448857,MALE,JD,other-relative,54600,0,2015-02-25,1,PA,6,1,?,1,2,?,41850,4650,4650,32550,1997,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2007
255,44,903203,2004-01-03,OH,2000,814.96,6000000,435267,FEMALE,PhD,not-in-family,68500,0,2015-02-05,1,NC,7,1,?,2,2,NO,6400,640,1280,4480,2005,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2004
211,40,253085,1991-04-25,IL,1000,1575.86,0,461275,FEMALE,PhD,own-child,0,0,2015-01-12,1,WV,3,1,NO,1,1,NO,3190,580,290,2320,2004,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1991
61,29,180720,1995-03-14,IN,1000,1115.27,0,613816,MALE,JD,unmarried,0,-66000,2015-01-01,0,VA,10,1,YES,2,1,YES,5900,590,590,4720,2010,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1995
108,31,492224,2005-12-09,IN,2000,1175.7,0,608767,MALE,Masters,not-in-family,0,0,2015-02-19,1,NY,14,1,NO,0,2,NO,57330,6370,6370,44590,2006,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2005
303,50,411477,2001-12-25,OH,500,793.15,0,620869,MALE,MD,own-child,54600,-45500,2015-01-14,1,WV,17,3,NO,0,3,NO,81960,13660,13660,54640,2008,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001
152,33,107181,1999-11-14,IN,500,942.51,0,478981,FEMALE,PhD,wife,0,0,2015-01-30,1,SC,16,1,YES,0,0,?,70400,6400,19200,44800,2001,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1999
120,34,312940,2001-10-27,IN,1000,1056.71,0,464630,FEMALE,JD,not-in-family,77900,0,2015-01-20,0,VA,3,1,NO,2,1,?,3770,580,580,2610,2002,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2001
144,36,855186,1993-10-31,IN,2000,1255.68,6000000,466303,FEMALE,Associate,other-relative,23600,-15600,2015-02-18,0,NC,7,1,NO,0,0,?,7400,740,1480,5180,2014,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1993
414,52,373935,2003-02-13,IN,500,1335.13,0,452647,FEMALE,High School,unmarried,44000,-71000,2015-01-07,1,SC,13,1,YES,1,1,?,54810,6090,6090,42630,1999,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2003
163,37,812989,2004-03-06,IN,500,1178.95,6000000,441370,FEMALE,JD,own-child,0,-67300,2015-01-16,1,NY,20,1,YES,2,3,YES,49400,4940,9880,34580,2005,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2004
352,53,993840,2013-07-12,IL,500,1793.16,0,619166,MALE,Associate,wife,0,0,2015-01-15,1,NC,23,1,YES,2,2,NO,68750,12500,6250,50000,2009,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2013
27,32,327856,2014-08-27,OH,500,1008.38,0,472803,FEMALE,PhD,other-relative,37900,0,2015-02-01,1,SC,11,1,NO,1,0,?,61500,12300,6150,43050,2013,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2014
239,39,506333,1990-06-22,IL,500,1396.83,0,442308,FEMALE,Masters,husband,0,0,2015-01-06,1,WV,0,4,?,0,3,NO,76890,6990,13980,55920,2007,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1990
33,32,263159,2008-03-07,OH,500,1402.78,5000000,469383,FEMALE,PhD,husband,70300,-50300,2015-02-02,1,NY,2,1,YES,0,1,?,56070,6230,12460,37380,2012,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2008
88,30,372912,1992-08-05,IN,1000,1437.88,0,614383,FEMALE,College,husband,42800,-51200,2015-02-25,1,SC,3,1,NO,2,0,YES,56000,14000,0,42000,2003,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1992
101,33,552788,1991-09-03,IL,1000,1313.64,0,438617,FEMALE,College,unmarried,12100,0,2015-02-10,0,NY,3,1,YES,1,0,NO,4290,780,390,3120,1997,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1991
20,37,722747,2011-09-02,IL,500,1482.14,0,613936,FEMALE,Associate,husband,33000,-43600,2015-02-22,1,NY,15,3,?,2,1,NO,60750,6750,6750,47250,2003,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2011
126,30,248467,2012-10-06,IL,2000,1171.75,0,472163,FEMALE,Associate,not-in-family,46500,-42700,2015-01-31,1,NY,23,1,?,2,3,NO,48730,4430,4430,39870,2011,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2012
264,43,955953,2014-01-18,IL,2000,1353.33,0,447458,MALE,Associate,not-in-family,0,-8500,2015-02-12,1,WV,9,3,YES,2,0,NO,95150,17300,17300,60550,2007,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014
78,24,910622,1992-03-22,IN,500,1175.51,0,474792,MALE,Masters,husband,0,0,2015-01-06,1,NY,20,1,?,0,1,YES,7480,680,680,6120,2003,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1992
123,28,137675,2012-12-03,IL,2000,1836.02,0,470559,MALE,Masters,own-child,38000,-41200,2015-01-01,1,NC,5,1,?,2,1,YES,79800,13300,6650,59850,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2012
347,51,343421,1996-10-18,OH,500,1480.79,9000000,432399,FEMALE,MD,unmarried,0,-12100,2015-01-07,1,NC,15,1,YES,0,2,?,103560,8630,17260,77670,1997,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1996
163,38,413192,1997-10-02,IN,2000,1453.92,0,607605,FEMALE,PhD,other-relative,51700,0,2015-02-21,1,NY,13,1,YES,2,3,?,79500,15900,7950,55650,1995,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1997
271,44,247801,2008-03-18,OH,500,1340.71,0,600153,FEMALE,High School,other-relative,0,0,2015-02-14,1,SC,16,1,NO,2,2,NO,76230,6930,13860,55440,1997,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2008
410,54,171147,2010-08-29,IL,2000,714.03,0,465979,MALE,MD,own-child,0,-17000,2015-02-16,1,WV,0,1,YES,0,2,NO,59520,9920,9920,39680,2001,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2010
448,57,431283,2005-03-31,IL,2000,1376.16,0,466555,FEMALE,PhD,own-child,38600,-50300,2015-02-04,1,SC,10,3,NO,2,1,?,47760,5970,5970,35820,2013,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2005
218,41,461962,2013-12-25,IL,500,914.22,0,444155,MALE,JD,wife,37900,-72900,2015-01-22,1,NY,14,3,NO,2,0,NO,84590,15380,7690,61520,2013,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013
43,38,149467,2014-03-11,OH,1000,1601.47,0,465764,MALE,PhD,other-relative,64400,0,2015-02-15,1,SC,1,3,YES,2,2,?,61650,6850,6850,47950,2006,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014
33,33,758740,1997-08-04,IL,1000,1096.79,6000000,446898,FEMALE,Associate,unmarried,45500,-60600,2015-01-07,1,VA,16,1,?,2,1,?,81400,8140,8140,65120,1998,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1997
126,34,628337,2007-11-14,IN,2000,1078.22,0,453274,FEMALE,Masters,wife,54500,0,2015-02-23,1,SC,2,3,NO,0,1,YES,58410,10620,5310,42480,2007,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007
411,56,574637,1992-07-30,IL,1000,1595.28,0,479320,FEMALE,College,other-relative,0,0,2015-01-06,1,VA,23,3,?,0,0,?,38610,3510,3510,31590,2007,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1992
225,37,373600,2000-12-01,OH,1000,1217.84,5000000,443462,FEMALE,High School,not-in-family,49600,0,2015-02-07,1,WV,19,3,?,2,2,NO,57600,9600,9600,38400,2015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000
35,35,930032,2002-09-10,IL,2000,1117.42,0,446158,FEMALE,PhD,not-in-family,0,-51900,2015-02-14,1,NC,23,3,NO,2,2,NO,53190,5910,11820,35460,1996,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2002
460,57,396590,1997-11-07,OH,2000,1567.37,0,602514,FEMALE,JD,husband,62500,0,2015-02-15,1,NY,10,1,?,2,3,NO,58300,5830,11660,40810,2014,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1997
195,38,238412,1993-05-18,IL,2000,1294.93,6000000,477356,MALE,MD,unmarried,38000,-50300,2015-02-14,1,WV,12,3,YES,1,2,NO,64620,7180,0,57440,2003,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993
360,51,484321,1996-07-11,IL,1000,1152.12,0,434669,MALE,PhD,not-in-family,0,-62400,2015-02-05,1,WV,15,3,NO,2,0,YES,90480,15080,15080,60320,2000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1996
300,49,795847,1995-12-17,IL,1000,1441.21,0,609322,FEMALE,PhD,wife,0,0,2015-01-04,0,SC,3,1,NO,1,0,NO,7080,1180,1180,4720,2001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1995
245,42,218456,2002-07-16,IL,1000,1575.74,7000000,614265,MALE,JD,other-relative,0,-68900,2015-02-20,1,PA,19,1,?,2,2,?,6490,590,1180,4720,2011,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2002
146,36,792673,2013-04-12,OH,2000,1233.96,0,606177,FEMALE,Masters,other-relative,34500,-60600,2015-02-05,1,NC,16,3,NO,1,1,NO,55900,5590,5590,44720,2015,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013
67,29,662256,1995-11-13,IL,1000,1861.43,0,461514,MALE,High School,husband,60400,-67800,2015-01-15,1,SC,16,1,NO,0,3,YES,63800,6380,6380,51040,1998,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1995
380,56,971338,2004-11-04,OH,1000,1570.86,0,454685,MALE,MD,other-relative,66000,0,2015-01-05,1,VA,10,1,?,0,1,YES,58160,7270,7270,43620,1996,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2004
389,53,714738,1998-03-21,IL,2000,791.47,0,477260,MALE,Masters,unmarried,0,0,2015-01-01,1,NC,6,1,NO,1,2,NO,6300,630,1260,4410,2001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1998
317,46,753844,1999-07-22,IN,1000,1012.78,0,469126,MALE,MD,other-relative,43700,0,2015-01-26,1,WV,18,1,NO,2,1,NO,104610,19020,19020,66570,1999,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1999
264,44,976645,2010-02-28,IL,500,1047.06,6000000,443402,MALE,College,wife,0,0,2015-02-13,1,SC,20,3,NO,0,2,NO,69850,12700,6350,50800,1999,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010
20,21,918037,2005-01-30,OH,1000,1390.29,0,479408,FEMALE,Masters,other-relative,0,-41200,2015-01-14,1,PA,14,1,NO,0,0,?,62900,12580,6290,44030,2006,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2005
116,30,996253,2001-11-29,IN,500,951.46,0,467227,MALE,JD,not-in-family,0,-35500,2015-01-31,1,WV,8,3,NO,0,3,?,59670,6630,6630,46410,2004,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001
222,40,373731,2012-12-24,IL,1000,1226.78,0,468433,MALE,JD,unmarried,49600,-49200,2015-01-22,1,NY,17,2,YES,2,0,?,81500,16300,8150,57050,2013,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2012
439,56,836272,1997-05-11,OH,500,1280.9,0,604289,MALE,High School,own-child,48900,-40900,2015-01-30,1,NC,9,1,NO,2,0,?,50000,15000,5000,30000,2009,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1997
66,28,167231,1994-01-26,IN,2000,1472.77,0,471366,MALE,Associate,husband,0,-31700,2015-02-17,1,NY,0,1,?,2,1,?,48290,8780,8780,30730,1995,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1994
128,29,743330,2010-11-04,OH,1000,1878.44,0,450746,MALE,High School,husband,0,-76000,2015-02-20,1,VA,2,1,NO,0,0,?,59070,5370,5370,48330,2003,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2010
69,24,807369,1992-06-19,IN,500,1418.5,0,614948,FEMALE,High School,other-relative,0,0,2015-02-04,1,NY,23,3,?,0,0,NO,63300,12660,6330,44310,2012,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1992
294,46,735307,2010-06-02,IL,500,1532.8,0,473935,MALE,College,own-child,0,0,2015-02-23,1,SC,8,1,NO,0,3,YES,65780,11960,11960,41860,2013,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2010
19,29,789208,2002-10-12,OH,500,1304.35,0,617267,MALE,JD,not-in-family,0,0,2015-02-08,1,NY,6,3,NO,0,2,?,75400,11600,11600,52200,2005,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002
191,33,585324,2008-02-25,OH,2000,1551.61,0,470670,MALE,High School,unmarried,45000,-30400,2015-02-21,0,WV,3,1,YES,1,1,NO,2250,250,250,1750,2005,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2008
4,39,498759,1996-09-05,IL,1000,1326.98,6000000,450368,FEMALE,High School,unmarried,64200,0,2015-01-13,1,VA,14,3,YES,1,3,?,54120,4510,9020,40590,2007,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996
298,49,795004,1998-03-16,OH,500,862.92,0,448809,MALE,MD,wife,0,-71700,2015-01-17,1,NY,16,3,NO,0,2,NO,69480,11580,11580,46320,2007,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1998
231,43,203250,2010-04-22,IN,2000,1331.69,0,469653,FEMALE,Masters,not-in-family,0,0,2015-02-18,1,NY,12,1,?,1,2,NO,66950,10300,10300,46350,2015,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2010
338,47,430794,2008-01-25,OH,2000,1486.04,0,615688,FEMALE,Associate,own-child,0,-56200,2015-01-14,1,OH,1,3,NO,2,3,?,64100,12820,6410,44870,2014,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008
261,46,156636,2000-09-10,IN,1000,870.55,0,465631,MALE,PhD,unmarried,0,-49400,2015-01-27,1,SC,19,1,?,0,3,?,80280,13380,13380,53520,2013,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2000
321,44,284143,2008-04-23,IL,2000,1344.56,6000000,443344,MALE,Associate,husband,0,-39100,2015-02-12,1,NY,7,1,?,1,2,NO,4680,520,0,4160,1999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2008
0,32,740518,2011-02-18,OH,1000,1377.04,0,441363,MALE,College,wife,61400,-41100,2015-01-17,1,NY,6,4,?,1,1,NO,39720,6620,6620,26480,2002,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2011
405,58,445289,2012-04-24,IL,500,1237.88,0,462683,MALE,MD,not-in-family,0,-46900,2015-01-13,1,NY,11,1,?,0,0,?,63580,5780,5780,52020,1997,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2012
304,49,599262,2001-09-25,IN,1000,1525.86,0,463184,FEMALE,PhD,own-child,0,0,2015-01-21,1,NC,2,1,YES,1,1,YES,73370,13340,6670,53360,2013,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2001
1,29,357949,2006-05-24,OH,500,854.58,0,612826,FEMALE,JD,other-relative,52200,0,2015-01-01,1,SC,15,1,?,2,3,YES,86790,7890,23670,55230,2003,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2006
26,39,493161,1992-01-30,IN,1000,770.76,0,433155,MALE,Masters,husband,0,-53700,2015-02-18,1,WV,0,1,NO,0,2,?,49800,9960,4980,34860,2015,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1992
202,38,320251,2009-01-24,IL,2000,1132.74,0,616120,FEMALE,Associate,husband,0,-37500,2015-02-04,1,WV,12,1,YES,1,1,NO,77440,7040,14080,56320,2005,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2009
289,48,231127,1995-08-29,IL,500,1173.37,8000000,461744,FEMALE,PhD,own-child,0,-42700,2015-01-09,1,SC,1,1,?,1,0,?,42900,8580,0,34320,1999,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1995
61,26,766193,2011-07-31,OH,2000,1188.28,6000000,475916,FEMALE,JD,wife,0,-53800,2015-02-14,1,VA,16,2,YES,1,0,NO,53820,11960,5980,35880,2015,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2011
334,46,555374,2013-01-05,IL,1000,876.88,6000000,454434,MALE,MD,other-relative,0,0,2015-01-03,1,WV,2,1,NO,2,1,NO,57330,12740,6370,38220,1998,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2013
12,24,491484,1994-11-18,IL,1000,1143.95,0,464353,FEMALE,PhD,other-relative,51400,0,2015-02-04,1,NY,13,3,NO,2,1,?,53370,5930,5930,41510,2011,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1994
86,29,925128,2014-08-30,IL,2000,1409.06,0,610302,MALE,High School,husband,74200,-68100,2015-01-30,1,NY,0,1,NO,2,2,YES,62920,9680,14520,38720,2005,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2014
83,24,265093,2006-01-01,IN,1000,1070.63,0,462106,FEMALE,High School,unmarried,0,0,2015-02-20,1,NY,0,3,?,0,1,NO,61600,6160,12320,43120,2003,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2006
126,30,267808,1998-09-10,IL,2000,916.13,0,431389,MALE,College,unmarried,55300,-58400,2015-01-07,1,NY,16,3,YES,2,0,NO,74160,6180,12360,55620,2002,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1998
209,38,116735,2010-01-28,OH,500,1191.5,0,442866,MALE,High School,husband,38600,-52900,2015-01-31,1,WV,8,1,NO,2,0,?,80100,8900,8900,62300,2015,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2010
283,48,963680,2003-01-04,OH,1000,1474.66,0,446755,FEMALE,JD,husband,0,-46200,2015-02-17,1,NY,9,1,?,2,3,NO,6560,820,820,4920,2003,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2003
194,34,445694,2004-05-24,IL,1000,1193.45,0,464743,MALE,JD,not-in-family,0,0,2015-01-24,1,WV,11,1,?,2,1,YES,58800,11760,5880,41160,1997,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2004
184,38,215534,1994-09-12,IL,1000,1437.53,0,437889,FEMALE,College,not-in-family,0,0,2015-02-02,1,PA,6,3,?,0,2,NO,53730,11940,5970,35820,2013,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1994
479,60,232854,1997-07-07,IL,2000,1304.83,0,473638,FEMALE,College,husband,0,0,2015-01-09,1,NY,18,1,NO,0,0,NO,60600,5050,10100,45450,2001,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1997
284,48,168260,1991-03-01,OH,1000,1168.8,0,444232,FEMALE,JD,other-relative,0,-42400,2015-02-28,1,NY,11,1,?,0,3,YES,35750,6500,3250,26000,2001,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1991
65,27,538955,2001-09-29,IN,1000,1164.97,0,477695,FEMALE,College,wife,43000,-42500,2015-01-17,1,WV,17,1,?,1,2,YES,42840,3570,7140,32130,2004,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2001
222,39,243226,2012-01-10,IL,1000,1232.72,0,458237,MALE,High School,own-child,87800,-51200,2015-02-09,1,SC,21,3,?,1,0,NO,87960,14660,14660,58640,1999,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012
196,41,246435,2001-07-05,IL,2000,1800.76,0,441499,MALE,JD,other-relative,0,-78600,2015-01-14,1,SC,0,3,NO,1,0,NO,47800,4780,4780,38240,2009,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2001
253,43,582480,1991-08-07,IL,500,1187.01,7000000,613436,FEMALE,Associate,unmarried,46300,-33000,2015-02-02,1,NY,9,1,NO,0,1,?,3840,640,640,2560,2014,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1991
280,43,345539,2012-07-24,IN,1000,1559.34,0,448912,MALE,JD,own-child,0,-51600,2015-02-17,1,NY,1,1,NO,0,2,?,77000,14000,7000,56000,2004,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2012
5,26,924318,2014-07-27,IL,2000,1137.02,0,468872,FEMALE,PhD,not-in-family,31500,0,2015-01-25,1,WV,22,1,YES,1,3,?,88110,16020,16020,56070,2003,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2014
220,42,726880,1994-08-08,IN,1000,1281.72,0,619811,MALE,College,other-relative,33500,-49500,2015-02-13,1,SC,20,4,NO,0,2,YES,47740,4340,4340,39060,2005,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1994
85,30,190588,2001-12-09,OH,1000,796.35,0,614166,FEMALE,MD,own-child,72400,-77000,2015-02-20,1,SC,9,3,YES,2,1,YES,58960,5360,10720,42880,2004,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2001
266,46,246705,1990-03-14,OH,500,1270.02,0,456600,FEMALE,Associate,own-child,0,-45800,2015-01-08,1,NC,5,1,NO,1,2,?,2160,480,240,1440,2004,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1990
41,26,619589,2006-03-28,IL,1000,1383.13,0,618405,FEMALE,JD,own-child,46700,0,2015-02-28,1,SC,12,1,YES,1,1,?,6890,530,1060,5300,1997,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2006
316,45,164988,2013-12-23,IL,2000,1290.74,5000000,430832,FEMALE,High School,husband,58300,0,2015-02-12,1,VA,6,3,NO,2,0,YES,78870,7170,14340,57360,2013,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013
285,47,729534,1991-09-30,IN,1000,1216.68,0,610989,FEMALE,Masters,other-relative,55100,0,2015-01-06,1,SC,8,1,NO,1,1,NO,2700,300,300,2100,2013,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1991
379,54,505014,2001-12-27,IL,500,1251.16,0,447750,FEMALE,Associate,not-in-family,41400,0,2015-02-15,1,WV,14,1,?,0,1,NO,75960,6330,6330,63300,2010,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2001
15,34,920826,2005-04-07,IN,2000,1586.41,0,608708,FEMALE,High School,other-relative,33500,-58900,2015-01-20,1,WV,10,1,YES,1,3,?,75570,6870,13740,54960,2010,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2005
354,48,534982,2003-04-08,IL,2000,1526.11,5000000,469650,FEMALE,Masters,unmarried,0,0,2015-01-03,1,SC,12,1,?,2,3,YES,90240,15040,15040,60160,1995,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2003
342,53,110408,2005-11-14,IN,1000,1028.44,0,602304,FEMALE,College,not-in-family,0,0,2015-01-26,1,SC,12,1,?,0,0,NO,80960,14720,7360,58880,2000,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2005
169,38,283052,2005-01-07,IL,1000,1555.94,0,459878,MALE,PhD,own-child,23300,0,2015-01-25,1,VA,12,3,NO,1,3,YES,79080,6590,13180,59310,2012,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2005
339,49,840806,1994-02-14,IN,2000,1570.77,0,441142,MALE,JD,not-in-family,98800,-65300,2015-01-18,0,SC,13,1,NO,0,3,NO,6820,1240,620,4960,2009,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1994
259,42,382394,1996-01-23,OH,2000,1170.53,0,465667,FEMALE,PhD,wife,65000,-49200,2015-01-12,1,WV,17,3,NO,1,2,YES,62590,5690,11380,45520,2006,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1996
65,23,876699,1999-12-12,OH,1000,1099.95,0,473109,FEMALE,College,wife,0,-71900,2015-01-15,1,NY,14,1,NO,1,0,YES,52400,6550,6550,39300,2005,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1999
254,46,871432,2004-07-15,IL,2000,1472.43,0,619794,MALE,MD,husband,0,-90600,2015-01-10,1,WV,3,3,?,1,3,YES,63580,5780,11560,46240,2004,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004
440,55,379882,2012-11-07,IL,500,1275.62,0,602258,FEMALE,Associate,other-relative,0,-56200,2015-01-23,1,NY,18,3,YES,2,1,NO,61400,6140,6140,49120,1995,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012
478,63,852002,2009-06-29,IL,1000,1292.3,0,479724,MALE,High School,own-child,47600,0,2015-02-21,0,VA,5,1,YES,1,3,NO,4700,940,470,3290,2007,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2009
230,44,372891,2000-06-26,IN,2000,1009.37,0,442210,FEMALE,College,other-relative,45400,-39400,2015-02-17,1,SC,19,1,NO,0,2,YES,74140,13480,13480,47180,2015,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2000
138,30,689034,2002-01-09,OH,500,1093.07,4000000,463291,FEMALE,PhD,wife,27700,-72400,2015-01-06,1,VA,0,1,?,2,2,NO,83160,6930,13860,62370,2011,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2002
239,41,743092,2013-11-11,OH,1000,1325.44,7000000,474898,FEMALE,JD,other-relative,51400,-6300,2015-02-18,1,NC,22,1,?,0,2,YES,10790,1660,830,8300,2013,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2013
93,31,599174,2008-01-14,IL,2000,1017.18,0,431354,FEMALE,MD,husband,0,0,2015-02-17,1,NC,21,3,YES,1,3,NO,48070,8740,8740,30590,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008
